web-scraper-order,ImageFilename,Image_DownloadURL,ProjectTitle,ProjectAuthors,PublicationDate
1605905051-4900,1998.11_Project%20DMZ_Exhibition%20Photos_10.jpg,https://archive.org/download/199811ProjectDMZExhibitionPhotos/1998.11_Project%20DMZ_Exhibition%20Photos_10.jpg,"1988.11_Project DMZ (043.1988), Exhibition Photos","Kyong Park, Cathleen Crabb",11/1/1998
1605905051-4902,1998.11_Project%20DMZ_Exhibition%20Photos_11.jpg,https://archive.org/download/199811ProjectDMZExhibitionPhotos/1998.11_Project%20DMZ_Exhibition%20Photos_11.jpg,"1988.11_Project DMZ (043.1988), Exhibition Photos","Kyong Park, Cathleen Crabb",11/1/1998
1605905051-4904,1998.11_Project%20DMZ_Exhibition%20Photos_12.jpg,https://archive.org/download/199811ProjectDMZExhibitionPhotos/1998.11_Project%20DMZ_Exhibition%20Photos_12.jpg,"1988.11_Project DMZ (043.1988), Exhibition Photos","Kyong Park, Cathleen Crabb",11/1/1998
1605905051-4906,1998.11_Project%20DMZ_Exhibition%20Photos_13.jpg,https://archive.org/download/199811ProjectDMZExhibitionPhotos/1998.11_Project%20DMZ_Exhibition%20Photos_13.jpg,"1988.11_Project DMZ (043.1988), Exhibition Photos","Kyong Park, Cathleen Crabb",11/1/1998
1605905051-4908,1998.11_Project%20DMZ_Exhibition%20Photos_14.jpg,https://archive.org/download/199811ProjectDMZExhibitionPhotos/1998.11_Project%20DMZ_Exhibition%20Photos_14.jpg,"1988.11_Project DMZ (043.1988), Exhibition Photos","Kyong Park, Cathleen Crabb",11/1/1998
1605905051-4910,1998.11_Project%20DMZ_Exhibition%20Photos_2.jpg,https://archive.org/download/199811ProjectDMZExhibitionPhotos/1998.11_Project%20DMZ_Exhibition%20Photos_2.jpg,"1988.11_Project DMZ (043.1988), Exhibition Photos","Kyong Park, Cathleen Crabb",11/1/1998
1605905051-4912,1998.11_Project%20DMZ_Exhibition%20Photos_3.jpg,https://archive.org/download/199811ProjectDMZExhibitionPhotos/1998.11_Project%20DMZ_Exhibition%20Photos_3.jpg,"1988.11_Project DMZ (043.1988), Exhibition Photos","Kyong Park, Cathleen Crabb",11/1/1998
1605905051-4914,1998.11_Project%20DMZ_Exhibition%20Photos_4.jpg,https://archive.org/download/199811ProjectDMZExhibitionPhotos/1998.11_Project%20DMZ_Exhibition%20Photos_4.jpg,"1988.11_Project DMZ (043.1988), Exhibition Photos","Kyong Park, Cathleen Crabb",11/1/1998
1605905051-4916,1998.11_Project%20DMZ_Exhibition%20Photos_5.jpg,https://archive.org/download/199811ProjectDMZExhibitionPhotos/1998.11_Project%20DMZ_Exhibition%20Photos_5.jpg,"1988.11_Project DMZ (043.1988), Exhibition Photos","Kyong Park, Cathleen Crabb",11/1/1998
1605905051-4918,1998.11_Project%20DMZ_Exhibition%20Photos_6.jpg,https://archive.org/download/199811ProjectDMZExhibitionPhotos/1998.11_Project%20DMZ_Exhibition%20Photos_6.jpg,"1988.11_Project DMZ (043.1988), Exhibition Photos","Kyong Park, Cathleen Crabb",11/1/1998
1605905051-4920,1998.11_Project%20DMZ_Exhibition%20Photos_7.jpg,https://archive.org/download/199811ProjectDMZExhibitionPhotos/1998.11_Project%20DMZ_Exhibition%20Photos_7.jpg,"1988.11_Project DMZ (043.1988), Exhibition Photos","Kyong Park, Cathleen Crabb",11/1/1998
1605905051-4922,1998.11_Project%20DMZ_Exhibition%20Photos_8.jpg,https://archive.org/download/199811ProjectDMZExhibitionPhotos/1998.11_Project%20DMZ_Exhibition%20Photos_8.jpg,"1988.11_Project DMZ (043.1988), Exhibition Photos","Kyong Park, Cathleen Crabb",11/1/1998
1605905051-4924,1998.11_Project%20DMZ_Exhibition%20Photos_9.jpg,https://archive.org/download/199811ProjectDMZExhibitionPhotos/1998.11_Project%20DMZ_Exhibition%20Photos_9.jpg,"1988.11_Project DMZ (043.1988), Exhibition Photos","Kyong Park, Cathleen Crabb",11/1/1998
1605904800-4233,1998.12_220MinuteMuseum_ExhibitionPhotos_1.jpg,https://archive.org/download/199812220MinuteMuseumExhibitionPhotos/1998.12_220MinuteMuseum_ExhibitionPhotos_1.jpg,"1998.12_220 Minute Museum (098.1998), Exhibition Photos",Hani Rashid,12/12/1998
1605904800-4235,1998.12_220MinuteMuseum_ExhibitionPhotos_2.jpg,https://archive.org/download/199812220MinuteMuseumExhibitionPhotos/1998.12_220MinuteMuseum_ExhibitionPhotos_2.jpg,"1998.12_220 Minute Museum (098.1998), Exhibition Photos",Hani Rashid,12/12/1998
1605904800-4237,1998.12_220MinuteMuseum_ExhibitionPhotos_3.jpg,https://archive.org/download/199812220MinuteMuseumExhibitionPhotos/1998.12_220MinuteMuseum_ExhibitionPhotos_3.jpg,"1998.12_220 Minute Museum (098.1998), Exhibition Photos",Hani Rashid,12/12/1998
1605904800-4239,1998.12_220MinuteMuseum_ExhibitionPhotos_5.jpg,https://archive.org/download/199812220MinuteMuseumExhibitionPhotos/1998.12_220MinuteMuseum_ExhibitionPhotos_5.jpg,"1998.12_220 Minute Museum (098.1998), Exhibition Photos",Hani Rashid,12/12/1998
1605904800-4241,1998.12_220MinuteMuseum_ExhibitionPhotos_6.jpg,https://archive.org/download/199812220MinuteMuseumExhibitionPhotos/1998.12_220MinuteMuseum_ExhibitionPhotos_6.jpg,"1998.12_220 Minute Museum (098.1998), Exhibition Photos",Hani Rashid,12/12/1998
1605904800-4243,1998.12_220MinuteMuseum_ExhibitionPhotos_7.jpg,https://archive.org/download/199812220MinuteMuseumExhibitionPhotos/1998.12_220MinuteMuseum_ExhibitionPhotos_7.jpg,"1998.12_220 Minute Museum (098.1998), Exhibition Photos",Hani Rashid,12/12/1998
1605904882-4411,1999-Big%20Soft%20Orange_install1%20copy.jpg,https://archive.org/download/1999bigsoftorangeinstall1copy/1999-Big%20Soft%20Orange_install1%20copy.jpg,"1999.02_Big Soft Orange (099.1999), Exhibition Photos","Crimson, MAX.1, NL Architects, One Architecture",2/12/1999
1605904882-4413,1999-Big%20Soft%20Orange_install2%20copy.jpg,https://archive.org/download/1999bigsoftorangeinstall1copy/1999-Big%20Soft%20Orange_install2%20copy.jpg,"1999.02_Big Soft Orange (099.1999), Exhibition Photos","Crimson, MAX.1, NL Architects, One Architecture",2/12/1999
1605905014-4835,1999.03_Yves%20Brunier_1.jpg,https://archive.org/download/199903YvesBrunierExhibitionPhotos/1999.03_Yves%20Brunier_1.jpg,"1999.03_Yves Brunier: Landscape Architect (100.1999), Exhibition Photos",Yves Brunier,3/31/1999
1605905014-4837,1999.03_Yves%20Brunier_2.jpg,https://archive.org/download/199903YvesBrunierExhibitionPhotos/1999.03_Yves%20Brunier_2.jpg,"1999.03_Yves Brunier: Landscape Architect (100.1999), Exhibition Photos",Yves Brunier,3/31/1999
1605905014-4839,1999.03_Yves%20Brunier_3.jpg,https://archive.org/download/199903YvesBrunierExhibitionPhotos/1999.03_Yves%20Brunier_3.jpg,"1999.03_Yves Brunier: Landscape Architect (100.1999), Exhibition Photos",Yves Brunier,3/31/1999
1605905014-4841,1999.03_Yves%20Brunier_4.jpg,https://archive.org/download/199903YvesBrunierExhibitionPhotos/1999.03_Yves%20Brunier_4.jpg,"1999.03_Yves Brunier: Landscape Architect (100.1999), Exhibition Photos",Yves Brunier,3/31/1999
1605905014-4843,1999.03_Yves%20Brunier_5.jpg,https://archive.org/download/199903YvesBrunierExhibitionPhotos/1999.03_Yves%20Brunier_5.jpg,"1999.03_Yves Brunier: Landscape Architect (100.1999), Exhibition Photos",Yves Brunier,3/31/1999
1605905014-4845,1999.03_Yves%20Brunier_6.jpg,https://archive.org/download/199903YvesBrunierExhibitionPhotos/1999.03_Yves%20Brunier_6.jpg,"1999.03_Yves Brunier: Landscape Architect (100.1999), Exhibition Photos",Yves Brunier,3/31/1999
1605905014-4847,1999.03_Yves%20Brunier_7.jpg,https://archive.org/download/199903YvesBrunierExhibitionPhotos/1999.03_Yves%20Brunier_7.jpg,"1999.03_Yves Brunier: Landscape Architect (100.1999), Exhibition Photos",Yves Brunier,3/31/1999
1605904412-3367,1999.05_Zuppa%20Inglese_1.jpg,https://archive.org/download/199905ZuppaIngleseExhibitionPhotos/1999.05_Zuppa%20Inglese_1.jpg,"1999.05_Zuppa Inglese (101.1999), Exhibition Photos","Anthony Dunne, Ron Arad, Sebastian Bergne, Nigel Coates, Nick Crosbie, Tom Dixon, Wayne Hemingway, Morag Myerscough, Fiona Raby",5/15/1999
1605904412-3369,1999.05_Zuppa%20Inglese_2.jpg,https://archive.org/download/199905ZuppaIngleseExhibitionPhotos/1999.05_Zuppa%20Inglese_2.jpg,"1999.05_Zuppa Inglese (101.1999), Exhibition Photos","Anthony Dunne, Ron Arad, Sebastian Bergne, Nigel Coates, Nick Crosbie, Tom Dixon, Wayne Hemingway, Morag Myerscough, Fiona Raby",5/15/1999
1605904412-3371,1999.05_Zuppa%20Inglese_3.jpg,https://archive.org/download/199905ZuppaIngleseExhibitionPhotos/1999.05_Zuppa%20Inglese_3.jpg,"1999.05_Zuppa Inglese (101.1999), Exhibition Photos","Anthony Dunne, Ron Arad, Sebastian Bergne, Nigel Coates, Nick Crosbie, Tom Dixon, Wayne Hemingway, Morag Myerscough, Fiona Raby",5/15/1999
1605904412-3373,1999.05_Zuppa%20Inglese_4.jpg,https://archive.org/download/199905ZuppaIngleseExhibitionPhotos/1999.05_Zuppa%20Inglese_4.jpg,"1999.05_Zuppa Inglese (101.1999), Exhibition Photos","Anthony Dunne, Ron Arad, Sebastian Bergne, Nigel Coates, Nick Crosbie, Tom Dixon, Wayne Hemingway, Morag Myerscough, Fiona Raby",5/15/1999
1605904822-4293,1999.09_sixsquare_exhibitionphotos_1.jpg,https://archive.org/download/199909SixsquareExhibitionphotos/1999.09_sixsquare_exhibitionphotos_1.jpg,"1999.09_Six Square (103.1999), Exhibition Photos",Julia Mandle,9/16/1999
1605904822-4295,1999.09_sixsquare_exhibitionphotos_2.jpg,https://archive.org/download/199909SixsquareExhibitionphotos/1999.09_sixsquare_exhibitionphotos_2.jpg,"1999.09_Six Square (103.1999), Exhibition Photos",Julia Mandle,9/16/1999
1605904822-4297,1999.09_sixsquare_exhibitionphotos_3.jpg,https://archive.org/download/199909SixsquareExhibitionphotos/1999.09_sixsquare_exhibitionphotos_3.jpg,"1999.09_Six Square (103.1999), Exhibition Photos",Julia Mandle,9/16/1999
1605904822-4299,1999.09_sixsquare_exhibitionphotos_4.jpg,https://archive.org/download/199909SixsquareExhibitionphotos/1999.09_sixsquare_exhibitionphotos_4.jpg,"1999.09_Six Square (103.1999), Exhibition Photos",Julia Mandle,9/16/1999
1605904822-4301,1999.09_sixsquare_exhibitionphotos_5.jpg,https://archive.org/download/199909SixsquareExhibitionphotos/1999.09_sixsquare_exhibitionphotos_5.jpg,"1999.09_Six Square (103.1999), Exhibition Photos",Julia Mandle,9/16/1999
1605904822-4303,1999.09_sixsquare_exhibitionphotos_6.jpg,https://archive.org/download/199909SixsquareExhibitionphotos/1999.09_sixsquare_exhibitionphotos_6.jpg,"1999.09_Six Square (103.1999), Exhibition Photos",Julia Mandle,9/16/1999
1605904822-4305,1999.09_sixsquare_exhibitionphotos_7.jpg,https://archive.org/download/199909SixsquareExhibitionphotos/1999.09_sixsquare_exhibitionphotos_7.jpg,"1999.09_Six Square (103.1999), Exhibition Photos",Julia Mandle,9/16/1999
1605904822-4307,1999.09_sixsquare_exhibitionphotos_8.jpg,https://archive.org/download/199909SixsquareExhibitionphotos/1999.09_sixsquare_exhibitionphotos_8.jpg,"1999.09_Six Square (103.1999), Exhibition Photos",Julia Mandle,9/16/1999
1605904822-4309,1999.09_sixsquare_exhibitionphotos_9.jpg,https://archive.org/download/199909SixsquareExhibitionphotos/1999.09_sixsquare_exhibitionphotos_9.jpg,"1999.09_Six Square (103.1999), Exhibition Photos",Julia Mandle,9/16/1999
1605904960-4671,1990.09_Project%20Atlas_Exhibition%20Photos%201.jpg,https://archive.org/download/projectatlasexhbt/1990.09_Project%20Atlas_Exhibition%20Photos%201.jpg,1990.09_Project Atlas_Exhibition Photos,Storefront for Art and Architecture,9/18/1999
1605904960-4673,1990.09_Project%20Atlas_Exhibition%20Photos%202.jpg,https://archive.org/download/projectatlasexhbt/1990.09_Project%20Atlas_Exhibition%20Photos%202.jpg,1990.09_Project Atlas_Exhibition Photos,Storefront for Art and Architecture,9/18/1999
1605904960-4675,1990.09_Project%20Atlas_Exhibition%20Photos%203.jpg,https://archive.org/download/projectatlasexhbt/1990.09_Project%20Atlas_Exhibition%20Photos%203.jpg,1990.09_Project Atlas_Exhibition Photos,Storefront for Art and Architecture,9/18/1999
1605904960-4677,1990.09_Project%20Atlas_Exhibition%20Photos%204.jpg,https://archive.org/download/projectatlasexhbt/1990.09_Project%20Atlas_Exhibition%20Photos%204.jpg,1990.09_Project Atlas_Exhibition Photos,Storefront for Art and Architecture,9/18/1999
1605904960-4679,1990.09_Project%20Atlas_Exhibition%20Photos%205.jpg,https://archive.org/download/projectatlasexhbt/1990.09_Project%20Atlas_Exhibition%20Photos%205.jpg,1990.09_Project Atlas_Exhibition Photos,Storefront for Art and Architecture,9/18/1999
1605904960-4681,1990.09_Project%20Atlas_Exhibition%20Photos%206.jpg,https://archive.org/download/projectatlasexhbt/1990.09_Project%20Atlas_Exhibition%20Photos%206.jpg,1990.09_Project Atlas_Exhibition Photos,Storefront for Art and Architecture,9/18/1999
1605904929-4563,1999.10_awaystation_exhibitionphotos_1.jpg,https://archive.org/download/199910AwaystationExhibitionphotos/1999.10_awaystation_exhibitionphotos_1.jpg,"1999.10_(a)way station: the Architectural Spaces of Migration (104.1999), Exhibition Photos","Paul Kariouk, Mabel O. Wilson",10/7/1999
1605904929-4565,1999.10_awaystation_exhibitionphotos_2.jpg,https://archive.org/download/199910AwaystationExhibitionphotos/1999.10_awaystation_exhibitionphotos_2.jpg,"1999.10_(a)way station: the Architectural Spaces of Migration (104.1999), Exhibition Photos","Paul Kariouk, Mabel O. Wilson",10/7/1999
1605904929-4567,1999.10_awaystation_exhibitionphotos_3.jpg,https://archive.org/download/199910AwaystationExhibitionphotos/1999.10_awaystation_exhibitionphotos_3.jpg,"1999.10_(a)way station: the Architectural Spaces of Migration (104.1999), Exhibition Photos","Paul Kariouk, Mabel O. Wilson",10/7/1999
1605904929-4573,1999_away%20station_install2%20copy.jpg,https://archive.org/download/199910AwaystationExhibitionphotos/1999_away%20station_install2%20copy.jpg,"1999.10_(a)way station: the Architectural Spaces of Migration (104.1999), Exhibition Photos","Paul Kariouk, Mabel O. Wilson",10/7/1999
1605904929-4575,1999_away%20station_install4%20copy.jpg,https://archive.org/download/199910AwaystationExhibitionphotos/1999_away%20station_install4%20copy.jpg,"1999.10_(a)way station: the Architectural Spaces of Migration (104.1999), Exhibition Photos","Paul Kariouk, Mabel O. Wilson",10/7/1999
1605904469-3491,2000.01_Tony%20Feher_1.jpg,https://archive.org/download/200001TonyFeherExhibitionPhotos/2000.01_Tony%20Feher_1.jpg,"2000.01_Tony Feher (106.2000), Exhibition Photos",Tony Feher,1/13/2000
1605904469-3493,2000.01_Tony%20Feher_2.jpg,https://archive.org/download/200001TonyFeherExhibitionPhotos/2000.01_Tony%20Feher_2.jpg,"2000.01_Tony Feher (106.2000), Exhibition Photos",Tony Feher,1/13/2000
1605905110-5116,2000_Movements_Postcard_01_Aside%20copy.jpg,https://archive.org/download/2000movementspostcard02asidecopy/2000_Movements_Postcard_01_Aside%20copy.jpg,"2000.09_Movements: Introduction to a Working Process (111.2000), Postcards",Petra Blaisse,9/15/2000
1605905110-5118,2000_Movements_Postcard_01_Bside%20copy.jpg,https://archive.org/download/2000movementspostcard02asidecopy/2000_Movements_Postcard_01_Bside%20copy.jpg,"2000.09_Movements: Introduction to a Working Process (111.2000), Postcards",Petra Blaisse,9/15/2000
1605905110-5120,2000_Movements_Postcard_02_Aside%20copy.jpg,https://archive.org/download/2000movementspostcard02asidecopy/2000_Movements_Postcard_02_Aside%20copy.jpg,"2000.09_Movements: Introduction to a Working Process (111.2000), Postcards",Petra Blaisse,9/15/2000
1605905110-5122,2000_Movements_Postcard_02_Bside%20copy.jpg,https://archive.org/download/2000movementspostcard02asidecopy/2000_Movements_Postcard_02_Bside%20copy.jpg,"2000.09_Movements: Introduction to a Working Process (111.2000), Postcards",Petra Blaisse,9/15/2000
1605904343-3199,14%20copy.jpg,https://archive.org/download/9_20190909/14%20copy.jpg,"2000.12_NhEW (NorthousEastWest) (112.2000), Images",OPENOFFICE and cOPENhagenOFFICE/Tanja Jordan,12/7/2000
1605904343-3201,16%20copy.jpg,https://archive.org/download/9_20190909/16%20copy.jpg,"2000.12_NhEW (NorthousEastWest) (112.2000), Images",OPENOFFICE and cOPENhagenOFFICE/Tanja Jordan,12/7/2000
1605904343-3203,16.jpg,https://archive.org/download/9_20190909/16.jpg,"2000.12_NhEW (NorthousEastWest) (112.2000), Images",OPENOFFICE and cOPENhagenOFFICE/Tanja Jordan,12/7/2000
1605904343-3205,17%20copy.jpg,https://archive.org/download/9_20190909/17%20copy.jpg,"2000.12_NhEW (NorthousEastWest) (112.2000), Images",OPENOFFICE and cOPENhagenOFFICE/Tanja Jordan,12/7/2000
1605904343-3207,1998-9%20at%20Danish%20Center%20for%20Architecture%20copy.jpg,https://archive.org/download/9_20190909/1998-9%20at%20Danish%20Center%20for%20Architecture%20copy.jpg,"2000.12_NhEW (NorthousEastWest) (112.2000), Images",OPENOFFICE and cOPENhagenOFFICE/Tanja Jordan,12/7/2000
1605904343-3209,5%20copy.jpg,https://archive.org/download/9_20190909/5%20copy.jpg,"2000.12_NhEW (NorthousEastWest) (112.2000), Images",OPENOFFICE and cOPENhagenOFFICE/Tanja Jordan,12/7/2000
1605904343-3211,5-2%20copy.jpg,https://archive.org/download/9_20190909/5-2%20copy.jpg,"2000.12_NhEW (NorthousEastWest) (112.2000), Images",OPENOFFICE and cOPENhagenOFFICE/Tanja Jordan,12/7/2000
1605904343-3213,6%20copy.jpg,https://archive.org/download/9_20190909/6%20copy.jpg,"2000.12_NhEW (NorthousEastWest) (112.2000), Images",OPENOFFICE and cOPENhagenOFFICE/Tanja Jordan,12/7/2000
1605904343-3215,9%20copy.jpg,https://archive.org/download/9_20190909/9%20copy.jpg,"2000.12_NhEW (NorthousEastWest) (112.2000), Images",OPENOFFICE and cOPENhagenOFFICE/Tanja Jordan,12/7/2000
1605904776-4155,counter38%20copy.jpg,https://archive.org/download/counter38/counter38%20copy.jpg,"2002.11_Hive Systems (122.2002), Exhibition Photos",Logan Ray,11/25/2002
1605904776-4161,counter42%20copy.jpg,https://archive.org/download/counter38/counter42%20copy.jpg,"2002.11_Hive Systems (122.2002), Exhibition Photos",Logan Ray,11/25/2002
1605904776-4163,counter44%20copy.jpg,https://archive.org/download/counter38/counter44%20copy.jpg,"2002.11_Hive Systems (122.2002), Exhibition Photos",Logan Ray,11/25/2002
1605904776-4165,counter45%20copy.jpg,https://archive.org/download/counter38/counter45%20copy.jpg,"2002.11_Hive Systems (122.2002), Exhibition Photos",Logan Ray,11/25/2002
1605904776-4167,counter47%20copy.jpg,https://archive.org/download/counter38/counter47%20copy.jpg,"2002.11_Hive Systems (122.2002), Exhibition Photos",Logan Ray,11/25/2002
1605904776-4169,counter50%20copy.jpg,https://archive.org/download/counter38/counter50%20copy.jpg,"2002.11_Hive Systems (122.2002), Exhibition Photos",Logan Ray,11/25/2002
1605904776-4171,counter96%20copy.jpg,https://archive.org/download/counter38/counter96%20copy.jpg,"2002.11_Hive Systems (122.2002), Exhibition Photos",Logan Ray,11/25/2002
1605904304-3128,2003.05_The%20Archive%20Project_1.jpg,https://archive.org/download/200305ArchiveProjectExhibitionPhotos/2003.05_The%20Archive%20Project_1.jpg,"2003.05_Archive Project: 20th Anniversary Exhibition (124.2003), Exhibition Photos","Sarah Herda, Kyong Park",5/9/2003
1605904304-3130,2003.05_The%20Archive%20Project_2.jpg,https://archive.org/download/200305ArchiveProjectExhibitionPhotos/2003.05_The%20Archive%20Project_2.jpg,"2003.05_Archive Project: 20th Anniversary Exhibition (124.2003), Exhibition Photos","Sarah Herda, Kyong Park",5/9/2003
1605904304-3132,2003.05_The%20Archive%20Project_3.jpg,https://archive.org/download/200305ArchiveProjectExhibitionPhotos/2003.05_The%20Archive%20Project_3.jpg,"2003.05_Archive Project: 20th Anniversary Exhibition (124.2003), Exhibition Photos","Sarah Herda, Kyong Park",5/9/2003
1605904815-4280,2003.10_Urban%20Renewal%20The%20City%20without%20a%20Ghetto_1.jpg,https://archive.org/download/200309UrbanRenewalTheCityWithoutAGhettoExhibitionPhtos/2003.10_Urban%20Renewal%20The%20City%20without%20a%20Ghetto_1.jpg,"2003.09_Urban Renewal: The City Without a Ghetto (125.2003), Exhibition Photos",Center for Urban Pedagogy,9/4/2003
1605904815-4282,2003.10_Urban%20Renewal%20The%20City%20without%20a%20Ghetto_2.jpg,https://archive.org/download/200309UrbanRenewalTheCityWithoutAGhettoExhibitionPhtos/2003.10_Urban%20Renewal%20The%20City%20without%20a%20Ghetto_2.jpg,"2003.09_Urban Renewal: The City Without a Ghetto (125.2003), Exhibition Photos",Center for Urban Pedagogy,9/4/2003
1605904815-4284,2003.10_Urban%20Renewal%20The%20City%20without%20a%20Ghetto_3.jpg,https://archive.org/download/200309UrbanRenewalTheCityWithoutAGhettoExhibitionPhtos/2003.10_Urban%20Renewal%20The%20City%20without%20a%20Ghetto_3.jpg,"2003.09_Urban Renewal: The City Without a Ghetto (125.2003), Exhibition Photos",Center for Urban Pedagogy,9/4/2003
1605904815-4286,2003.10_Urban%20Renewal%20The%20City%20without%20a%20Ghetto_4.jpg,https://archive.org/download/200309UrbanRenewalTheCityWithoutAGhettoExhibitionPhtos/2003.10_Urban%20Renewal%20The%20City%20without%20a%20Ghetto_4.jpg,"2003.09_Urban Renewal: The City Without a Ghetto (125.2003), Exhibition Photos",Center for Urban Pedagogy,9/4/2003
1605904995-4767,104_0469.JPG,https://archive.org/download/200311SuperstudioTwelveIdealCitiesExhibitionPhotos/104_0469.JPG,"2003.11_Superstudio: Twelve Ideal Cities (126.2003), Exhibition Photos","Peter Lang, William Menking, Superstudio",11/21/2003
1605904995-4769,104_0470.JPG,https://archive.org/download/200311SuperstudioTwelveIdealCitiesExhibitionPhotos/104_0470.JPG,"2003.11_Superstudio: Twelve Ideal Cities (126.2003), Exhibition Photos","Peter Lang, William Menking, Superstudio",11/21/2003
1605904995-4771,104_0472.JPG,https://archive.org/download/200311SuperstudioTwelveIdealCitiesExhibitionPhotos/104_0472.JPG,"2003.11_Superstudio: Twelve Ideal Cities (126.2003), Exhibition Photos","Peter Lang, William Menking, Superstudio",11/21/2003
1605904995-4773,104_0473.JPG,https://archive.org/download/200311SuperstudioTwelveIdealCitiesExhibitionPhotos/104_0473.JPG,"2003.11_Superstudio: Twelve Ideal Cities (126.2003), Exhibition Photos","Peter Lang, William Menking, Superstudio",11/21/2003
1605904995-4775,104_0479.JPG,https://archive.org/download/200311SuperstudioTwelveIdealCitiesExhibitionPhotos/104_0479.JPG,"2003.11_Superstudio: Twelve Ideal Cities (126.2003), Exhibition Photos","Peter Lang, William Menking, Superstudio",11/21/2003
1605904995-4777,2003.11_Superstudio_Piero%20Frassinelli_1.jpg,https://archive.org/download/200311SuperstudioTwelveIdealCitiesExhibitionPhotos/2003.11_Superstudio_Piero%20Frassinelli_1.jpg,"2003.11_Superstudio: Twelve Ideal Cities (126.2003), Exhibition Photos","Peter Lang, William Menking, Superstudio",11/21/2003
1605904995-4779,2003.11_Superstudio_Piero%20Frassinelli_2.jpg,https://archive.org/download/200311SuperstudioTwelveIdealCitiesExhibitionPhotos/2003.11_Superstudio_Piero%20Frassinelli_2.jpg,"2003.11_Superstudio: Twelve Ideal Cities (126.2003), Exhibition Photos","Peter Lang, William Menking, Superstudio",11/21/2003
1605904995-4781,2003.11_Superstudio_Piero%20Frassinelli_3.jpg,https://archive.org/download/200311SuperstudioTwelveIdealCitiesExhibitionPhotos/2003.11_Superstudio_Piero%20Frassinelli_3.jpg,"2003.11_Superstudio: Twelve Ideal Cities (126.2003), Exhibition Photos","Peter Lang, William Menking, Superstudio",11/21/2003
1605904995-4783,2003.11_Superstudio_Piero%20Frassinelli_4.jpg,https://archive.org/download/200311SuperstudioTwelveIdealCitiesExhibitionPhotos/2003.11_Superstudio_Piero%20Frassinelli_4.jpg,"2003.11_Superstudio: Twelve Ideal Cities (126.2003), Exhibition Photos","Peter Lang, William Menking, Superstudio",11/21/2003
1605904995-4785,2003.11_Superstudio_Piero%20Frassinelli_5.jpg,https://archive.org/download/200311SuperstudioTwelveIdealCitiesExhibitionPhotos/2003.11_Superstudio_Piero%20Frassinelli_5.jpg,"2003.11_Superstudio: Twelve Ideal Cities (126.2003), Exhibition Photos","Peter Lang, William Menking, Superstudio",11/21/2003
1605904995-4787,2003.11_Superstudio_Piero%20Frassinelli_6.jpg,https://archive.org/download/200311SuperstudioTwelveIdealCitiesExhibitionPhotos/2003.11_Superstudio_Piero%20Frassinelli_6.jpg,"2003.11_Superstudio: Twelve Ideal Cities (126.2003), Exhibition Photos","Peter Lang, William Menking, Superstudio",11/21/2003
1605904995-4789,2003.11_Superstudio_Piero%20Frassinelli_7.jpg,https://archive.org/download/200311SuperstudioTwelveIdealCitiesExhibitionPhotos/2003.11_Superstudio_Piero%20Frassinelli_7.jpg,"2003.11_Superstudio: Twelve Ideal Cities (126.2003), Exhibition Photos","Peter Lang, William Menking, Superstudio",11/21/2003
1605904500-3570,114_1475.JPG,https://archive.org/download/1141475/114_1475.JPG,"2004.02_Small Works, 1994 - 2002 (127.2004), Exhibition Images",Manfred Pernice,2/24/2004
1605904500-3572,114_1483.JPG,https://archive.org/download/1141475/114_1483.JPG,"2004.02_Small Works, 1994 - 2002 (127.2004), Exhibition Images",Manfred Pernice,2/24/2004
1605904500-3574,114_1484.JPG,https://archive.org/download/1141475/114_1484.JPG,"2004.02_Small Works, 1994 - 2002 (127.2004), Exhibition Images",Manfred Pernice,2/24/2004
1605904500-3576,114_1485.JPG,https://archive.org/download/1141475/114_1485.JPG,"2004.02_Small Works, 1994 - 2002 (127.2004), Exhibition Images",Manfred Pernice,2/24/2004
1605904500-3578,114_1486.JPG,https://archive.org/download/1141475/114_1486.JPG,"2004.02_Small Works, 1994 - 2002 (127.2004), Exhibition Images",Manfred Pernice,2/24/2004
1605904500-3580,114_1490.JPG,https://archive.org/download/1141475/114_1490.JPG,"2004.02_Small Works, 1994 - 2002 (127.2004), Exhibition Images",Manfred Pernice,2/24/2004
1605904500-3582,114_1497.JPG,https://archive.org/download/1141475/114_1497.JPG,"2004.02_Small Works, 1994 - 2002 (127.2004), Exhibition Images",Manfred Pernice,2/24/2004
1605904500-3584,114_1500.JPG,https://archive.org/download/1141475/114_1500.JPG,"2004.02_Small Works, 1994 - 2002 (127.2004), Exhibition Images",Manfred Pernice,2/24/2004
1605904500-3586,115_1502.JPG,https://archive.org/download/1141475/115_1502.JPG,"2004.02_Small Works, 1994 - 2002 (127.2004), Exhibition Images",Manfred Pernice,2/24/2004
1605904500-3588,115_1503.JPG,https://archive.org/download/1141475/115_1503.JPG,"2004.02_Small Works, 1994 - 2002 (127.2004), Exhibition Images",Manfred Pernice,2/24/2004
1605904500-3590,115_1505.JPG,https://archive.org/download/1141475/115_1505.JPG,"2004.02_Small Works, 1994 - 2002 (127.2004), Exhibition Images",Manfred Pernice,2/24/2004
1605904500-3592,115_1513.JPG,https://archive.org/download/1141475/115_1513.JPG,"2004.02_Small Works, 1994 - 2002 (127.2004), Exhibition Images",Manfred Pernice,2/24/2004
